,0,1
90,11121!!W_Nabellen incomplete dossiers,0.1939117929050815
91,NULL!!W_Valideren aanvraag,0.03436979455857857
92,10972!!O_ACCEPTED,0.08201393286890438
93,10972!!A_APPROVED,0.08201393286890438
94,10972!!A_REGISTERED,0.08201393286890438
95,10972!!A_ACTIVATED,0.08201393286890438
96,10939!!W_Completeren aanvraag,0.31053203040173727
97,10939!!A_ACCEPTED,0.03764024610930149
98,10939!!O_SELECTED,0.044878754976474845
99,10939!!A_FINALIZED,0.03764024610930149
100,10939!!O_CREATED,0.044878754976474845
101,10939!!O_SENT,0.044878754976474845
102,10939!!W_Nabellen offertes,0.21064060803474485
103,11029!!O_SENT_BACK,0.9891891891891892
104,10609!!W_Nabellen incomplete dossiers,0.1831465456093063
105,10912!!W_Nabellen incomplete dossiers,0.08293460925039872
106,11009!!W_Nabellen incomplete dossiers,0.14888888888888888
107,11009!!O_DECLINED,0.001388888888888889
108,11009!!A_DECLINED,0.023333333333333334
109,10939!!W_Afhandelen leads,0.11147303655446977
110,10939!!A_PREACCEPTED,0.026420557365182774
111,11000!!W_Completeren aanvraag,0.24026779072650634
112,11201!!A_DECLINED,0.011676396997497914
113,11203!!W_Completeren aanvraag,0.3856053384175405
114,11203!!A_ACCEPTED,0.024467747060692723
115,11203!!O_SELECTED,0.02986971719097553
116,11203!!A_FINALIZED,0.02303781379091198
117,11203!!O_CREATED,0.02986971719097553
118,11203!!O_SENT,0.02986971719097553
119,10863!!W_Nabellen offertes,0.21295702373316228
120,11180!!W_Nabellen offertes,0.39132359451084553
121,10809!!W_Nabellen incomplete dossiers,0.1650596877869605
122,11169!!W_Nabellen incomplete dossiers,0.17175718849840255
123,10939!!A_DECLINED,0.02823018458197611
124,10982!!W_Nabellen offertes,0.24378026381699783
125,10982!!O_SELECTED,0.04107530472532977
126,10982!!O_CANCELLED,0.014860577725830689
127,10982!!O_CREATED,0.04107530472532977
128,10982!!O_SENT,0.04107530472532977
129,10138!!W_Nabellen incomplete dossiers,0.10546163849154747
130,11169!!O_SELECTED,0.04511182108626198
131,11169!!O_CANCELLED,0.011629392971246006
132,11169!!O_CREATED,0.04511182108626198
133,11169!!O_SENT,0.04511182108626198
134,11000!!A_ACCEPTED,0.03149020580213241
135,11000!!O_SELECTED,0.04091247210513266
136,11000!!A_FINALIZED,0.030994297049342923
137,11000!!O_CREATED,0.04091247210513266
138,11000!!O_SENT,0.04091247210513266
139,11000!!W_Nabellen offertes,0.25985618646169106
140,10939!!W_Nabellen incomplete dossiers,0.07600434310532031
141,11019!!W_Nabellen incomplete dossiers,0.08106942647692972
142,11000!!W_Nabellen incomplete dossiers,0.19464418546987355
143,11169!!W_Completeren aanvraag,0.3005750798722045
144,11179!!W_Completeren aanvraag,0.488296812749004
145,11122!!W_Completeren aanvraag,0.2790198533357181
146,11181!!W_Completeren aanvraag,0.318898159184214
147,10913!!W_Completeren aanvraag,0.2214264834843613
148,11120!!A_DECLINED,0.15886524822695036
149,11111!!A_ACCEPTED,0.07692307692307693
150,11111!!O_SELECTED,0.10256410256410256
151,11111!!A_FINALIZED,0.07692307692307693
152,11111!!O_CREATED,0.10256410256410256
153,11111!!O_SENT,0.10256410256410256
154,11000!!O_CANCELLED,0.01686089759484255
155,11000!!A_CANCELLED,0.010414083808579222
156,11119!!W_Completeren aanvraag,0.29410011918951134
157,11119!!A_ACCEPTED,0.027413587604290822
158,11119!!A_FINALIZED,0.027413587604290822
159,11119!!O_SELECTED,0.03799165673420739
160,11119!!O_CREATED,0.03799165673420739
161,11119!!O_SENT,0.03799165673420739
162,11119!!O_CANCELLED,0.021156138259833136
163,11001!!W_Nabellen offertes,0.11224489795918367
164,11001!!A_DECLINED,0.061224489795918366
165,11001!!O_DECLINED,0.003401360544217687
166,10138!!O_ACCEPTED,0.08855656697009102
167,10138!!A_REGISTERED,0.08855656697009102
168,10138!!A_ACTIVATED,0.08855656697009102
169,10138!!A_APPROVED,0.08855656697009102
170,11001!!W_Completeren aanvraag,0.29591836734693877
171,11189!!W_Completeren aanvraag,0.2935969312481558
172,10809!!W_Completeren aanvraag,0.010101010101010102
173,10809!!W_Beoordelen fraude,0.018135904499540865
174,10809!!A_DECLINED,0.01997245179063361
175,11019!!A_ACCEPTED,0.04398447606727038
176,11019!!A_FINALIZED,0.04225959465286762
177,11019!!O_SELECTED,0.047865459249676584
178,11019!!O_CREATED,0.047865459249676584
179,11019!!O_SENT,0.047865459249676584
180,11019!!W_Nabellen offertes,0.1026304441569642
181,10913!!A_DECLINED,0.022654194679918152
182,NULL!!W_Afhandelen leads,0.09072737368128818
183,10971!!A_DECLINED,0.06097560975609756
184,11180!!A_DECLINED,0.010476612070237569
185,11121!!W_Completeren aanvraag,0.3209491850431448
186,11122!!A_ACCEPTED,0.04185297800035772
187,11122!!O_SELECTED,0.05383652298336612
188,11122!!A_FINALIZED,0.0395278125558934
189,11122!!O_CREATED,0.05383652298336612
190,11122!!O_SENT,0.05383652298336612
191,11122!!W_Nabellen offertes,0.2707923448399213
192,11189!!W_Nabellen incomplete dossiers,0.08970197698436116
193,10861!!W_Nabellen incomplete dossiers,0.07179626117583311
194,10228!!W_Nabellen incomplete dossiers,0.028119507908611598
195,11202!!A_ACCEPTED,0.12053056516724336
196,11202!!O_SELECTED,0.17647058823529413
197,11202!!A_FINALIZED,0.11880046136101499
198,11202!!O_CREATED,0.17647058823529413
199,11202!!O_SENT,0.17647058823529413
200,11202!!O_CANCELLED,0.07958477508650519
201,11119!!A_CANCELLED,0.014451728247914183
202,11120!!A_ACCEPTED,0.12340425531914893
203,11120!!A_FINALIZED,0.11773049645390071
204,10789!!W_Nabellen offertes,0.3686382393397524
205,10789!!O_SENT_BACK,0.18363136176066025
206,10789!!W_Valideren aanvraag,0.2627235213204952
207,10861!!W_Valideren aanvraag,0.011243565429422921
208,11001!!A_ACCEPTED,0.030612244897959183
209,11001!!A_FINALIZED,0.030612244897959183
210,11001!!O_SELECTED,0.05102040816326531
211,11001!!O_CREATED,0.05102040816326531
212,11001!!O_SENT,0.05102040816326531
213,11201!!A_CANCELLED,0.01201000834028357
214,11121!!A_DECLINED,0.01558005752636625
215,10881!!W_Nabellen offertes,0.37669573643410853
216,112!!O_CANCELLED,0.012257316085538556
217,10971!!A_PREACCEPTED,0.09024390243902439
218,11180!!A_ACCEPTED,0.023756824553637302
219,11180!!O_SELECTED,0.03467611037332153
220,11180!!A_FINALIZED,0.023314150804190643
221,11180!!O_CREATED,0.03467611037332153
222,11180!!O_SENT,0.03467611037332153
223,11180!!O_CANCELLED,0.019477644975652943
224,10609!!A_DECLINED,0.029224003404738262
225,10609!!O_DECLINED,0.028798411122144985
226,11001!!W_Afhandelen leads,0.23809523809523808
227,11001!!A_PREACCEPTED,0.04421768707482993
228,10889!!W_Completeren aanvraag,0.1934002869440459
229,10889!!A_DECLINED,0.0321377331420373
230,10889!!W_Afhandelen leads,0.12109038737446198
231,10889!!A_PREACCEPTED,0.026685796269727405
232,10861!!A_CANCELLED,0.011514494716878895
233,11001!!A_CANCELLED,0.003401360544217687
234,11120!!A_CANCELLED,0.03971631205673759
235,10909!!W_Completeren aanvraag,0.2267459591338823
236,10909!!A_ACCEPTED,0.02516010978956999
237,10909!!A_FINALIZED,0.0242451967063129
238,10909!!O_SELECTED,0.03583409576090271
239,10909!!O_CREATED,0.03583409576090271
240,10909!!O_SENT,0.03583409576090271
241,10909!!W_Nabellen offertes,0.34720951509606585
242,10889!!W_Nabellen offertes,0.32051649928263987
243,10982!!W_Nabellen incomplete dossiers,0.11788278510602772
244,10789!!W_Nabellen incomplete dossiers,0.17537826685006877
245,10889!!A_ACCEPTED,0.028407460545193688
246,10889!!A_FINALIZED,0.02898134863701578
247,10889!!O_SELECTED,0.04820659971305596
248,10889!!O_CREATED,0.04820659971305596
249,10889!!O_SENT,0.04820659971305596
250,112!!W_Beoordelen fraude,0.0014665003173769343
251,10188!!W_Beoordelen fraude,0.8115384615384615
252,10188!!A_DECLINED,0.1076923076923077
253,11202!!A_CANCELLED,0.0392156862745098
254,10609!!W_Nabellen offertes,0.029224003404738262
255,11119!!W_Nabellen incomplete dossiers,0.0467818831942789
256,10910!!W_Nabellen incomplete dossiers,0.11447670775015667
257,10929!!W_Nabellen incomplete dossiers,0.21803051317614425
258,10931!!W_Nabellen incomplete dossiers,0.20534698521046643
259,11259!!W_Nabellen incomplete dossiers,0.17011642949547218
260,11259!!W_Valideren aanvraag,0.24277705907718844
261,10881!!W_Completeren aanvraag,0.1746608527131783
262,10939!!W_Valideren aanvraag,0.004705030763662686
263,10982!!A_ACCEPTED,0.03055601936884288
264,10982!!A_FINALIZED,0.03038904658540658
265,11169!!A_ACCEPTED,0.03680511182108626
266,11169!!A_FINALIZED,0.03616613418530351
267,11169!!W_Nabellen offertes,0.09801916932907348
268,11121!!W_Nabellen offertes,0.19534995206136146
269,11121!!O_CANCELLED,0.018696069031639503
270,11121!!O_SELECTED,0.04074784276126558
271,11121!!O_CREATED,0.04074784276126558
272,11121!!O_SENT,0.04074784276126558
273,10629!!A_DECLINED,0.023919597989949748
274,10629!!O_DECLINED,0.018090452261306532
275,10971!!A_ACCEPTED,0.14390243902439023
276,10971!!O_SELECTED,0.16341463414634147
277,10971!!A_FINALIZED,0.14146341463414633
278,10971!!O_CREATED,0.16341463414634147
279,10971!!O_SENT,0.16341463414634147
280,10913!!A_ACCEPTED,0.024261911721718796
281,10913!!A_FINALIZED,0.024408067816427945
282,10913!!O_SELECTED,0.03244665302543116
283,10913!!O_CREATED,0.03244665302543116
284,10913!!O_SENT,0.03244665302543116
285,11200!!A_ACCEPTED,0.1500672947510094
286,11200!!O_SELECTED,0.18707940780619112
287,11200!!A_FINALIZED,0.148721399730821
288,11200!!O_CREATED,0.18707940780619112
289,11200!!O_SENT,0.18707940780619112
290,11181!!A_CANCELLED,0.012581115084094822
291,11181!!O_CANCELLED,0.019335187392398357
292,10912!!O_CANCELLED,0.01634768740031898
293,10912!!W_Valideren aanvraag,0.008771929824561403
294,11009!!O_SELECTED,0.050833333333333335
295,11009!!O_CANCELLED,0.019444444444444445
296,11009!!O_CREATED,0.050833333333333335
297,11009!!O_SENT,0.050833333333333335
298,10881!!W_Nabellen incomplete dossiers,0.1257267441860465
299,11180!!W_Nabellen incomplete dossiers,0.05149771285229453
300,11189!!A_ACCEPTED,0.0399822956624373
301,11189!!O_SELECTED,0.047506639126586016
302,11189!!A_FINALIZED,0.039687223369725584
303,11189!!O_CREATED,0.047506639126586016
304,11189!!O_SENT,0.047506639126586016
305,10809!!A_ACCEPTED,0.0013774104683195593
306,10809!!O_SELECTED,0.0073461891643709825
307,10809!!A_FINALIZED,0.0013774104683195593
308,10809!!O_CREATED,0.0073461891643709825
309,10809!!O_SENT,0.0073461891643709825
310,10809!!W_Nabellen offertes,0.014462809917355372
311,10809!!O_SENT_BACK,0.003443526170798898
312,10863!!W_Nabellen incomplete dossiers,0.07985888389993585
313,10779!!W_Completeren aanvraag,0.29310344827586204
314,10779!!A_DECLINED,0.02586206896551724
315,10913!!O_CANCELLED,0.015346389944460683
316,10880!!A_ACCEPTED,0.11969696969696969
317,10880!!O_SELECTED,0.16363636363636364
318,10880!!A_FINALIZED,0.11666666666666667
319,10880!!O_CREATED,0.16363636363636364
320,10880!!O_SENT,0.16363636363636364
321,10880!!O_CANCELLED,0.05757575757575758
322,10909!!W_Nabellen incomplete dossiers,0.13357731015553523
323,11122!!W_Valideren aanvraag,0.008227508495796816
324,10809!!O_DECLINED,0.018824609733700644
325,10863!!W_Completeren aanvraag,0.33835792174470813
326,10863!!A_ACCEPTED,0.027902501603592048
327,10863!!O_SELECTED,0.03463758819756254
328,10863!!A_FINALIZED,0.026940346375881975
329,10863!!O_CREATED,0.03463758819756254
330,10863!!O_SENT,0.03463758819756254
331,10914!!W_Nabellen offertes,0.36009732360097324
332,10909!!O_CANCELLED,0.02058554437328454
333,10629!!W_Completeren aanvraag,0.023517587939698492
334,10629!!A_ACCEPTED,0.005628140703517588
335,10629!!O_SELECTED,0.009648241206030151
336,10629!!A_FINALIZED,0.005427135678391959
337,10629!!O_CREATED,0.009648241206030151
338,10629!!O_SENT,0.009648241206030151
339,10629!!W_Nabellen offertes,0.023115577889447236
340,10629!!O_SENT_BACK,0.008442211055276382
341,11201!!W_Afhandelen leads,0.01634695579649708
342,10609!!O_CANCELLED,0.006100156050503618
343,10609!!O_SELECTED,0.006951340615690168
344,10609!!O_CREATED,0.006951340615690168
345,10609!!O_SENT,0.006951340615690168
346,10939!!O_CANCELLED,0.012305465074194716
347,10889!!O_CANCELLED,0.027259684361549498
348,10899!!W_Nabellen incomplete dossiers,0.1753748296228987
349,11200!!A_CANCELLED,0.04104979811574697
350,11179!!A_ACCEPTED,0.0348605577689243
351,11179!!O_SELECTED,0.0398406374501992
352,11179!!A_FINALIZED,0.03286852589641434
353,11179!!O_CREATED,0.0398406374501992
354,11179!!O_SENT,0.0398406374501992
355,11179!!W_Nabellen offertes,0.1879980079681275
356,11119!!W_Afhandelen leads,0.04439809296781883
357,11119!!A_PREACCEPTED,0.010280095351609059
358,11049!!O_CANCELLED,0.0044109538687741225
359,11049!!A_CANCELLED,0.003859584635177357
360,11119!!A_DECLINED,0.016388557806912993
361,10939!!A_CANCELLED,0.009771986970684038
362,10982!!W_Afhandelen leads,0.09484054099181834
363,10982!!A_PREACCEPTED,0.024711971948572383
364,11202!!A_DECLINED,0.06286043829296424
365,11009!!W_Nabellen offertes,0.23
366,10863!!W_Afhandelen leads,0.1276459268762027
367,10863!!A_PREACCEPTED,0.030468248877485567
368,10863!!A_DECLINED,0.026298909557408594
369,10982!!A_DECLINED,0.022207380197027886
370,11169!!O_DECLINED,0.0006389776357827476
371,11169!!A_DECLINED,0.030415335463258787
372,10880!!A_PREACCEPTED,0.08484848484848485
373,10880!!A_DECLINED,0.10909090909090909
374,11122!!A_DECLINED,0.016633875871937043
375,11122!!O_CANCELLED,0.01699159363262386
376,11121!!A_CANCELLED,0.0074304889741131355
377,10859!!A_PREACCEPTED,0.09467455621301775
378,10859!!A_DECLINED,0.15384615384615385
379,11179!!A_DECLINED,0.016185258964143426
380,11119!!W_Valideren aanvraag,0.003128724672228844
381,10859!!A_ACCEPTED,0.11538461538461539
382,10859!!A_FINALIZED,0.11538461538461539
383,10859!!O_SELECTED,0.14792899408284024
384,10859!!O_CREATED,0.14792899408284024
385,10859!!O_SENT,0.14792899408284024
386,11121!!A_ACCEPTED,0.02660594439117929
387,11121!!A_FINALIZED,0.026126558005752636
388,10982!!W_Valideren aanvraag,0.008682584738687594
389,11169!!W_Afhandelen leads,0.13035143769968052
390,11200!!O_CANCELLED,0.06123822341857335
391,10228!!W_Completeren aanvraag,0.3462214411247803
392,10982!!A_CANCELLED,0.009684421439305393
393,10862!!A_CANCELLED,0.052845528455284556
394,11001!!O_CANCELLED,0.02040816326530612
395,11179!!W_Nabellen incomplete dossiers,0.04556772908366534
396,10138!!O_SELECTED,0.008322496749024707
397,10138!!O_CANCELLED,0.007932379713914174
398,10138!!O_CREATED,0.008322496749024707
399,10138!!O_SENT,0.008322496749024707
400,11189!!W_Valideren aanvraag,0.0033933313661847152
401,11169!!A_CANCELLED,0.00805111821086262
402,10899!!W_Completeren aanvraag,0.002271694684234439
403,10909!!W_Valideren aanvraag,0.011741384568465995
404,10913!!O_DECLINED,0.001607717041800643
405,10629!!W_Afhandelen leads,0.03336683417085427
406,10909!!A_DECLINED,0.017688319609637085
407,11179!!A_CANCELLED,0.013695219123505976
408,10862!!A_PREACCEPTED,0.08536585365853659
409,10862!!A_DECLINED,0.07113821138211382
410,11122!!W_Afhandelen leads,0.06224289035950635
411,11122!!A_PREACCEPTED,0.012520121624038634
412,11179!!O_CANCELLED,0.01245019920318725
413,11122!!A_CANCELLED,0.00554462529064568
414,11259!!W_Nabellen offertes,0.38507977576541613
415,11259!!O_SENT_BACK,0.19534282018111254
416,11009!!W_Afhandelen leads,0.10611111111111111
417,11169!!A_PREACCEPTED,0.025686900958466454
418,10913!!A_CANCELLED,0.011984799766150248
419,10909!!A_CANCELLED,0.011588899054589813
420,10609!!W_Afhandelen leads,0.005107107391119308
421,10609!!A_PREACCEPTED,0.0005674563767910342
422,10609!!W_Completeren aanvraag,0.0065257483330968934
423,10609!!A_ACCEPTED,0.001560505036175344
424,10609!!A_FINALIZED,0.001560505036175344
425,10609!!O_SENT_BACK,0.008086253369272238
426,11009!!W_Completeren aanvraag,0.2075
427,11009!!A_ACCEPTED,0.035
428,11009!!A_FINALIZED,0.03361111111111111
429,11189!!A_DECLINED,0.025376217173207437
430,10629!!A_PREACCEPTED,0.00864321608040201
431,11181!!A_ACCEPTED,0.0203946497152695
432,11181!!O_SELECTED,0.029400079459674214
433,11181!!A_FINALIZED,0.0203946497152695
434,11181!!O_CREATED,0.029400079459674214
435,11181!!O_SENT,0.029400079459674214
436,10881!!A_CANCELLED,0.014534883720930232
437,10629!!W_Beoordelen fraude,0.003417085427135678
438,11189!!O_CANCELLED,0.013573325464738861
439,11169!!O_SENT_BACK,0.0005111821086261981
440,11169!!W_Valideren aanvraag,0.013801916932907348
441,10881!!O_SELECTED,0.03464147286821705
442,10881!!O_CANCELLED,0.02446705426356589
443,10881!!O_CREATED,0.03464147286821705
444,10881!!O_SENT,0.03464147286821705
445,10629!!O_CANCELLED,0.004422110552763819
446,10881!!W_Afhandelen leads,0.08527131782945736
447,10881!!A_DECLINED,0.027616279069767442
448,10881!!A_PREACCEPTED,0.01695736434108527
449,11049!!A_DECLINED,0.0003675794890645102
450,11049!!O_DECLINED,0.0003675794890645102
451,10972!!O_SELECTED,0.009816339455351488
452,10972!!O_CANCELLED,0.00902469917669411
453,10972!!O_CREATED,0.009816339455351488
454,10972!!O_SENT,0.009816339455351488
455,11181!!A_DECLINED,0.010991921599788108
456,11121!!W_Valideren aanvraag,0.008868648130393097
457,11002!!O_CANCELLED,0.017250126839167934
458,11002!!O_SELECTED,0.0350076103500761
459,11002!!O_CREATED,0.0350076103500761
460,11002!!O_SENT,0.0350076103500761
461,11200!!A_DECLINED,0.029609690444145357
462,11019!!O_CANCELLED,0.009486847779215178
463,10889!!O_SENT_BACK,0.00028694404591104734
464,10889!!W_Valideren aanvraag,0.006312769010043041
465,10909!!W_Afhandelen leads,0.059469350411710885
466,11339!!W_Beoordelen fraude,0.036585365853658534
467,10909!!A_PREACCEPTED,0.013571210734980178
468,11189!!W_Afhandelen leads,0.05414576571259959
469,11189!!A_PREACCEPTED,0.01047506639126586
470,10913!!W_Afhandelen leads,0.05495469161064016
471,10913!!A_PREACCEPTED,0.011254019292604502
472,10789!!W_Completeren aanvraag,0.001375515818431912
473,11009!!A_PREACCEPTED,0.027777777777777776
474,11203!!O_CANCELLED,0.01986018430251033
475,11203!!A_CANCELLED,0.017159199237368923
476,11019!!A_CANCELLED,0.0129366106080207
477,11201!!A_PREACCEPTED,0.0026688907422852378
478,10972!!A_DECLINED,0.016782773907536415
479,10972!!O_DECLINED,0.016782773907536415
480,10889!!A_CANCELLED,0.009469153515064563
481,11000!!W_Afhandelen leads,0.05802132407636995
482,11000!!A_PREACCEPTED,0.013637490701710886
483,11000!!A_DECLINED,0.01462930820728986
484,11002!!W_Completeren aanvraag,0.1963470319634703
485,11002!!A_ACCEPTED,0.0228310502283105
486,11002!!A_FINALIZED,0.021816336884830034
487,10228!!W_Afhandelen leads,0.3866432337434095
488,10228!!A_PREACCEPTED,0.07381370826010544
489,10881!!A_ACCEPTED,0.020591085271317828
490,10881!!A_FINALIZED,0.020348837209302327
491,10859!!A_CANCELLED,0.023668639053254437
492,10859!!O_CANCELLED,0.05029585798816568
493,11189!!A_CANCELLED,0.008262024195928003
494,10880!!A_CANCELLED,0.021212121212121213
495,NULL!!W_Wijzigen contractgegevens,5.55247084952804e-05
496,10913!!W_Valideren aanvraag,0.009207833966676411
497,10933!!W_Completeren aanvraag,0.392644672796106
498,10933!!A_CANCELLED,0.01081665765278529
499,11009!!A_CANCELLED,0.006944444444444444
500,10228!!A_DECLINED,0.0843585237258348
501,10972!!A_CANCELLED,0.00047498416719442683
502,11189!!O_DECLINED,0.0005901445854234287
503,10609!!W_Beoordelen fraude,0.00042559228259327563
504,10188!!W_Valideren aanvraag,0.025
505,11203!!W_Nabellen incomplete dossiers,0.018589132507149667
506,10863!!O_CANCELLED,0.011545862732520847
507,10779!!W_Valideren aanvraag,0.19827586206896552
508,11181!!W_Afhandelen leads,0.021454112038140644
509,10914!!A_CANCELLED,0.019464720194647202
510,10914!!O_CANCELLED,0.0267639902676399
511,10863!!W_Valideren aanvraag,0.004810776138550353
512,10188!!W_Afhandelen leads,0.051923076923076926
513,NULL!!W_Beoordelen fraude,0.0002220988339811216
514,11120!!A_PREACCEPTED,0.10070921985815603
515,11002!!A_CANCELLED,0.005580923389142567
516,11079!!W_Nabellen incomplete dossiers,0.2222222222222222
517,11180!!W_Afhandelen leads,0.02242880330529733
518,10929!!O_SELECTED,0.04576976421636616
519,10929!!O_CANCELLED,0.017475728155339806
520,10929!!O_CREATED,0.04576976421636616
521,10929!!O_SENT,0.04576976421636616
522,10861!!W_Completeren aanvraag,0.3519371444053102
523,10881!!W_Valideren aanvraag,0.008236434108527133
524,10972!!W_Nabellen offertes,0.011716276124129196
525,10972!!O_SENT_BACK,0.00506649778340722
526,11201!!W_Nabellen incomplete dossiers,0.03669724770642202
527,10932!!W_Nabellen incomplete dossiers,0.13149197355996223
528,10861!!A_ACCEPTED,0.026821999458141427
529,10861!!A_FINALIZED,0.0270929287455974
530,10228!!W_Nabellen offertes,0.019332161687170474
531,10912!!A_DECLINED,0.02073365231259968
532,112!!A_ACTIVATED,6.566419331538512e-05
533,112!!A_APPROVED,6.566419331538512e-05
534,112!!A_REGISTERED,6.566419331538512e-05
535,11179!!W_Beoordelen fraude,0.000747011952191235
536,10188!!W_Completeren aanvraag,0.0038461538461538464
537,11049!!W_Completeren aanvraag,0.005697482080499908
538,10779!!W_Afhandelen leads,0.034482758620689655
539,10861!!A_DECLINED,0.01855865619073422
540,10935!!W_Nabellen offertes,0.2922465208747515
541,11009!!W_Valideren aanvraag,0.0075
542,10861!!W_Afhandelen leads,0.05201842319154701
543,10861!!A_PREACCEPTED,0.010159848279599025
544,11111!!O_DECLINED,0.02564102564102564
545,11181!!A_PREACCEPTED,0.0033108197589723216
546,10929!!W_Nabellen offertes,0.2058252427184466
547,10138!!O_SENT_BACK,0.003250975292587776
548,10933!!W_Nabellen offertes,0.28069226608977826
549,10933!!O_SELECTED,0.04164413196322336
550,10933!!O_CANCELLED,0.014061654948620876
551,10933!!O_CREATED,0.04164413196322336
552,10933!!O_SENT,0.04164413196322336
553,10138!!W_Nabellen offertes,0.008322496749024707
554,11181!!W_Nabellen incomplete dossiers,0.13534631174678852
555,11254!!W_Completeren aanvraag,1.0
556,10859!!O_DECLINED,0.0029585798816568047
557,10228!!A_ACCEPTED,0.008787346221441126
558,10228!!O_SELECTED,0.005272407732864675
559,10228!!A_FINALIZED,0.005272407732864675
560,10228!!O_CREATED,0.005272407732864675
561,10228!!O_SENT,0.005272407732864675
562,11179!!W_Afhandelen leads,0.03884462151394422
563,11111!!O_CANCELLED,0.02564102564102564
564,11000!!W_Valideren aanvraag,0.005950905033473841
